PATH,substrate,ID_local,E_tot_SR,target_MAE,Feature_PT6_div3000,target_top_p_y:z,target_top_p_y:x,target_top_p_z:x,target_top_d_xy:yz,target_top_d_xy:z2-r2,target_top_d_xy:xz,target_top_d_xy:x2-y2,target_top_d_yz:z2-r2,target_top_d_yz:xz,target_top_d_yz:x2-y2,target_top_d_z2-r2:xz,target_top_d_z2-r2:x2-y2,target_top_d_xz:x2-y2,target_bottom_p_y:z,target_bottom_p_y:x,target_bottom_p_z:x,target_bottom_d_xy:yz,target_bottom_d_xy:z2-r2,target_bottom_d_xy:xz,target_bottom_d_xy:x2-y2,target_bottom_d_yz:z2-r2,target_bottom_d_yz:xz,target_bottom_d_yz:x2-y2,target_bottom_d_z2-r2:xz,target_bottom_d_z2-r2:x2-y2,target_bottom_d_xz:x2-y2,target_ecos_top,target_ecos_bottom
03_NCL_OsPd_vacuum/,implicit,1,-455.67786,133.039999999994,0.96655863,-5.96000000000008e-05,0.0011086,7.740000000000004e-05,0.0171937,0.0,0.0236154999999999,0.0183760999999999,0.0151712999999999,0.0042991,0.0088526,0.014709,0.0,0.0029956,0.0005325,0.0001558,0.00028,-0.0016935,0.0,-0.0024628,-0.0009737999999999,-0.0047995,0.0031066999999999,-0.0002992,-0.0040161,0.0,0.0003124,0.2126784,-0.0197153
03_NCL_OsPd_vacuum/,implicit,2,-454.49082,64.6300000000224,1.00851708533333,7.63999999999999e-05,-0.0003384,-0.0003965999999999,0.0019479999999999,0.0,0.0191293999999999,0.0103471999999999,0.0374213,-0.0111767999999999,0.0218282,0.0011968,0.0,0.0052967999999999,-7.199999999999958e-06,1.2100000000000025e-05,-2.059999999999996e-05,8.639999999999999e-05,0.0,-0.0032012,-0.0013898,-0.0108014,-0.0025142,-0.0032218,0.0008511,0.0,-0.0003822999999999,0.1706644,-0.041178
03_NCL_OsPd_vacuum/,implicit,3,-454.10196,36.4299999999957,1.15234381666667,0.000211,-0.0005875,-0.0001643,-0.0058247999999999,0.0,-0.0092462,0.0407535,0.0396067,-0.0274813,0.0153756999999999,0.0017242,0.0,-0.0004338,-0.0004163999999999,-0.0005703,-0.0001999,0.000225,0.0,-0.0002214999999999,4.699999999999843e-06,-0.009531,-0.0051991,-0.0017486,0.0014042999999999,0.0,-0.0003573,0.1078664,-0.0332204
03_NCL_OsPd_vacuum/,implicit,4,-454.12106,45.6300000000169,0.637575190666667,0.0001543999999999,-0.0004437,-0.0001313,-0.0039315,0.0,0.0103929,0.0414147,0.0330531,-0.0230824,-0.0043476999999999,0.0069311999999999,0.0,0.0026979999999999,-0.00042,-0.0004402,-8.67000000000001e-05,-9.850000000000006e-05,0.0,-0.001572,0.0001273,-0.0074799,-0.00417,-0.000584,-0.0007054,0.0,-0.0005095999999999,0.1254156999999999,-0.0318783
03_NCL_OsPd_vacuum/,implicit,5,-454.05198,52.319999999952,0.934126222,0.0002154,-0.0004426,-0.0002009999999999,-2.7999999999996777e-05,0.0,0.0180248,0.0463268,0.04154,-0.0223372,-0.0091076999999999,9.099999999998e-06,0.0,-0.0035776,-0.0005447,-0.0004334,-3.429999999999991e-05,-0.0002117999999999,0.0,-0.0025878999999999,-0.0001263,-0.009287,-0.004137,-0.0003933999999999,0.0009094,0.0,-3.499999999999998e-05,0.1408445,-0.0337629
03_NCL_OsPd_vacuum/,implicit,6,-454.19471,53.0300000000352,1.33119162533333,0.0001641999999999,-0.0004927,-0.0003348,-0.0045930999999999,0.0,-0.0053079,0.033164,0.039074,-0.0203379,0.0158661,-0.0002261,0.0,0.0078478999999999,-0.0004801,-0.0003348,-0.0001276999999999,0.000366,0.0,-0.0010658,-0.0002944,-0.0098536,-0.0040479,-0.0022979,0.0016389,0.0,-0.0012289,0.1296473999999999,-0.0354523
03_NCL_OsPd_vacuum/,implicit,7,-454.31407,27.1800000000439,1.12064259133333,-7.470000000000046e-05,-0.0006329999999999,2.920000000000006e-05,0.011393,0.0,-0.0014893,0.0227686999999999,0.0137983,-0.0232678,0.0022445,0.0188868,0.0,-0.0014678,-0.000176,-0.0003771,-0.0001560999999999,-0.0016388,0.0,-0.0005006,-0.0006845999999999,-0.002672,-0.0050564999999999,-0.000664,-0.0053945,0.0,-0.0008479,0.0843758,-0.036336
03_NCL_OsPd_vacuum/,implicit,8,-454.12809,52.9799999999909,0.668633805333333,4.6000000000000034e-05,-0.000309,1.650000000000002e-05,-0.0062152,0.0,0.0074481999999999,0.0483967,0.0209761999999999,-0.0213782999999999,-0.0039686999999999,0.020867,0.0,0.0052829,-0.0003742,-0.0004925,-0.0002334999999999,-0.0001158999999999,0.0,-0.0011124,0.0002646,-0.0039651,-0.003467,-0.0005720999999999,-0.0043343,0.0,-0.0009992,0.1423246,-0.030803
03_NCL_OsPd_vacuum/,implicit,9,-453.96711,43.8500000000204,1.235366738,4.579999999999949e-05,-0.0005026999999999,8.170000000000052e-05,0.0026567,0.0,0.0097726,0.0515835,0.0223262999999999,-0.0268982,-0.0110621,0.0239001,0.0,-0.0049085999999999,-0.0003204,-0.0005735,-0.0003694,-0.0009004999999999,0.0,-0.0013252,3.519999999999999e-05,-0.0043054,-0.0048386,0.0001725999999999,-0.0048157,0.0,-0.0003093,0.1339908999999999,-0.0351006
03_NCL_OsPd_vacuum/,implicit,10,-454.02999,64.0999999999963,1.22039790233333,0.0001431,-0.000474,-0.000183,-0.0048045,0.0,-0.0025155,0.0413338999999999,0.0438348999999999,-0.0210087999999999,0.018803,-0.0006145,0.0,0.0017577,-0.0002724,-0.0001732,-1.0699999999999987e-05,0.0005268,0.0,-0.000521,-0.0001021,-0.0096578,-0.0041837,-0.0023821999999999,0.000886,0.0,-0.0005022,0.1525442,-0.0327856
03_NCL_OsPd_vacuum/,implicit,11,-453.92876,42.2300000000178,1.31636942666667,-7.369999999999946e-05,-0.0007873,-8.100000000000468e-06,0.0118177,0.0,0.0063294,0.0415764,0.020019,-0.0252814,-0.0041278999999999,0.0239558,0.0,-0.0057585999999999,-0.0002058999999999,-0.0002431,-0.0002496,-0.0014812,0.0,-0.0010282999999999,-0.0001720999999999,-0.0039713,-0.0056339,-0.0003471,-0.0051018,0.0,-0.0002722,0.1353223999999999,-0.0374127
03_NCL_OsPd_vacuum/,implicit,12,-454.06818,52.1200000000022,0.607188842333333,7.300000000000015e-05,-0.0003945999999999,-4.3699999999999815e-05,-0.0102143999999999,0.0,-0.0019982,0.053831,0.0270168999999999,-0.0223538999999999,0.0035216999999999,0.0144456,0.0,0.0083996,-0.0003511,-0.000462,-0.0001705999999999,0.0002317,0.0,-0.0005274,0.0003645,-0.0053812,-0.0039545,-0.0011066,-0.0025778999999999,0.0,-0.0011930999999999,0.1445659999999999,-0.0302566999999999
03_NCL_OsPd_vacuum/,implicit,13,-453.94799,39.6600000000262,1.15648093833333,-0.0001629999999999,-0.0005849999999999,0.0002333,-0.0132486,0.0,-0.007629,0.0556745,0.0010731,-0.0289139,-0.0006583,0.0449624,0.0,0.0133995,-0.0001298999999999,-0.0006519,-0.0005519,4.02e-05,0.0,0.0003543,0.0004783,0.0009798,-0.0052702,-0.0004012,-0.0096198,0.0,-0.0017313,0.1282906,-0.0330069
03_NCL_OsPd_vacuum/,implicit,14,-453.93713,38.189999999986,1.297180396,4.489999999999963e-05,-0.0005733,3.4900000000000035e-05,-0.0081296,0.0,-0.0139559,0.0612533,0.0222976,-0.0278745,0.0087654999999999,0.0217114999999999,0.0,0.0023810999999999,-0.0003018999999999,-0.0005811,-0.0003091,-4.0099999999999945e-05,0.0,0.0002981,0.0003611999999999,-0.0041661,-0.0051663,-0.0012903,-0.0039526,0.0,-0.000822,0.1319108,-0.0319403
03_NCL_OsPd_vacuum/,implicit,15,-455.60719,101.150000000018,0.278724955,-0.0005401,-4.960000000000034e-05,-0.0001045,0.028865,0.0,0.0003344999999999,0.0019855,0.0017543,-0.0005641,0.0052402999999999,0.0330602,0.0,0.0267466,-9.060000000000014e-05,9.160000000000006e-05,0.0006589999999999,-0.003103,0.0,0.0004207,-0.0012807999999999,0.0019001,0.0001759,0.0001635,-0.0114872,0.0,-0.0029056,0.193456,-0.0309126
03_NCL_OsPd_vacuum/,implicit,16,-454.42279,32.2100000000205,1.01323099166667,6.71999999999999e-05,-0.0003421999999999,-0.0002478,0.0014528,0.0,0.0100547,0.0089862,0.0285172,-0.0122309,0.0113276,0.002429,0.0,0.0033375999999999,0.0001212999999999,2.919999999999995e-05,-3.830000000000001e-05,-0.0001851999999999,0.0,-0.0022104,-0.001419,-0.0085598,-0.0030461,-0.0021606999999999,0.0004787,0.0,-0.0003419,0.1067032,-0.0346641
03_NCL_OsPd_vacuum/,implicit,17,-454.04829,30.7999999999993,1.04618359466667,-0.0001139,-0.0004404,0.0002411999999999,-0.0133161999999999,0.0,-0.0073596,0.0470904,0.0031189999999999,-0.0278408,-0.0003787999999999,0.0377061,0.0,0.0138796,-0.0001667,-0.0003908,-0.0001987,-0.0001885999999999,0.0,0.0002500999999999,0.0001126,0.0013143,-0.0048902,-0.0004502,-0.0096822,0.0,-0.0017117,0.1051727999999999,-0.032004
03_NCL_OsPd_vacuum/,implicit,18,-454.05271,35.9100000000012,0.965477312,0.0002250999999999,-0.0003489,-0.000107,5.410000000000137e-05,0.0,0.0171557,0.0482454,0.034131,-0.0236399999999999,-0.015034,0.0028002,0.0,-0.0063923,-0.0002657,-0.0003006,-7.039999999999998e-05,-0.0003955999999999,0.0,-0.0023049,5.210000000000024e-05,-0.0082271999999999,-0.0040531,-0.0001725999999999,0.0008585999999999,0.0,0.0001018,0.1141786,-0.0295556999999999
03_NCL_OsPd_vacuum/,implicit,19,-453.98195,41.5999999999599,1.12239477133333,0.0002123999999999,-0.0003943,-0.0001368,3.320000000000059e-05,0.0,0.0166696,0.0509831999999999,0.0371251,-0.0228318999999999,-0.0156082,0.0014585,0.0,-0.0048266,-0.0003142,-0.0002587,-3.5799999999999894e-05,-0.0002420999999999,0.0,-0.0025074,-0.0002015,-0.008436,-0.0042523,-0.0001537999999999,0.0008733,0.0,-0.0001639999999999,0.1253681999999999,-0.0313856
03_NCL_OsPd_vacuum/,implicit,20,-454.12342,42.1100000000365,1.02103072666667,-4.239999999999973e-05,-0.0002521,0.0001282,0.0009589,0.0,-0.0055266999999999,0.0363015999999999,0.0053954,-0.0182497,3.169999999999909e-05,0.0269761999999999,0.0,0.0110121,-8.359999999999986e-05,-0.0001854999999999,-5.419999999999991e-05,-0.0009865,0.0,0.0002973,-0.0002035,-0.0001256,-0.0032078999999999,-0.000271,-0.0078407999999999,0.0,-0.0020009,0.1134667,-0.0293247999999999
03_NCL_OsPd_vacuum/,implicit,21,-454.23959,28.0999999999949,1.00724181,0.0001923,-0.0004833,-0.0001800999999999,-0.0034900999999999,0.0,-0.0070023999999999,0.0267238999999999,0.0340378,-0.0241294999999999,0.016222,0.0006554,0.0,0.0003032999999999,-0.0001697999999999,-0.0002527999999999,-0.0001200999999999,0.0001892999999999,0.0,-0.0005987,-0.0006645,-0.0105936,-0.0049365,-0.0021214,0.0019321,0.0,-0.0004058999999999,0.0856989999999999,-0.0354841999999999
03_NCL_OsPd_vacuum/,implicit,22,-454.06244,42.4199999999928,0.636604026,-6.77999999999998e-05,-0.0003161,8.99000000000004e-05,-0.0015376999999999,0.0,-0.0047648,0.0455371,0.0026835,-0.0220399,0.0016445999999999,0.0345112,0.0,-0.0010147,-8.360000000000008e-05,-0.0002567,-0.0001153,-0.0008252,0.0,-0.0002299,9.740000000000008e-05,0.0008559,-0.0036918,-0.0004006999999999,-0.007968,0.0,-0.0010521999999999,0.1094505999999999,-0.0273402999999999
03_NCL_OsPd_vacuum/,implicit,23,-453.89436,35.5099999999879,1.20601423,0.0002405,-0.0003895,-6.77999999999998e-05,0.0003996999999999,0.0,0.0146095999999999,0.0591106999999999,0.0416853,-0.0267921,-0.0198204,0.0013094999999999,0.0,-0.0082542,-0.0002996,-0.0003709,-4.849999999999993e-05,-0.0004471,0.0,-0.0019582,-3.0500000000000145e-05,-0.0094627,-0.0045771,0.0004131,0.0008726,0.0,0.0001792999999999,0.1240624,-0.0314585999999999
03_NCL_OsPd_vacuum/,implicit,24,-453.96939,52.470000000028,1.10798358333333,0.0001402,-0.0004323,-0.0001292999999999,-0.0051635999999999,0.0,-0.0081921,0.0511906,0.0427149999999999,-0.021821,0.0155267,-0.0006369999999999,0.0,0.0013062999999999,-7.35e-05,-5.539999999999994e-05,-4.000000000000097e-07,0.0002167,0.0,-0.0004859,-4.649999999999967e-05,-0.0094371,-0.0044064,-0.0018697,0.0009458,0.0,-0.0003213999999999,0.149007,-0.0310674999999999
03_NCL_OsPd_vacuum/,implicit,25,-453.85347,42.4300000000244,1.222279344,0.0002036999999999,-0.0006342,-0.0001686999999999,-0.0041942,0.0,-0.0109424,0.0387523999999999,0.0445612,-0.026262,0.0154792,-0.0008013,0.0,-0.0006134999999999,-0.0002235,-0.0001254999999999,-3.6400000000000126e-05,0.0002705999999999,0.0,-0.000157,-0.0004772999999999,-0.0104765,-0.0057313,-0.0023547999999999,0.0013755,0.0,-0.0004054999999999,0.1107603999999999,-0.0366832
03_NCL_OsPd_vacuum/,implicit,26,-453.99931,40.2199999999766,0.680685666333333,4.44e-05,-0.0004016,3.3999999999997574e-06,-0.0132672,0.0,-0.0124065,0.0576401,0.0187736999999999,-0.0231363,0.0077427999999999,0.0180987999999999,0.0,0.0091529,-0.0001681,-0.000249,-0.0001271,-6.530000000000012e-05,0.0,-3.5299999999999936e-05,0.0001020999999999,-0.0033864,-0.0043081,-0.0011442,-0.0032738,0.0,-0.0014387,0.1244893999999999,-0.0281872
03_NCL_OsPd_vacuum/,implicit,27,-453.89685,29.6500000000037,1.14660155533333,7.799999999999994e-05,-0.0004653,7.27000000000002e-05,-0.0159212,0.0,-0.016593,0.0630952,0.0210819,-0.0288612,0.006926,0.0199198,0.0,0.0069598,-0.0001878999999999,-0.0004303999999999,-0.0001742,0.0003223999999999,0.0,0.0003757999999999,0.0002793999999999,-0.0038926,-0.0050332,-0.0010811,-0.0036138999999999,0.0,-0.001135,0.1125853,-0.0291411
03_NCL_OsPd_vacuum/,implicit,28,-453.86614,30.5700000000115,1.09919620666667,-5.91000000000003e-05,-0.0004393999999999,0.0002243999999999,0.0141941,0.0,-0.0004289999999999,0.0679342999999999,0.0021932999999999,-0.0281911,-0.0107152999999999,0.0405522999999999,0.0,-0.0230272999999999,-3.729999999999988e-05,-0.000405,-0.0003342999999999,-0.0018929999999999,0.0,-0.0004982999999999,0.0002338,0.0006559,-0.0048958,0.0004383999999999,-0.0084271,0.0,0.0003991,0.1244741999999999,-0.0295273
03_NCL_OsPd_vacuum/,implicit,29,-455.60549,156.040000000019,0.998058656666667,0.0002933999999999,0.0020100999999999,0.0002467,0.01074,0.0,0.0286166999999999,0.0306878,0.0137402,0.0065595999999999,0.0115899,0.0065391,0.0,-0.0024954,0.0003198,4.589999999999998e-05,0.0001110999999999,-0.0010746,0.0,-0.0029465,-0.0003347999999999,-0.0043621,0.0038859,-0.0007419,-0.001677,0.0,0.0009455,0.217056,-0.0116572999999999
03_NCL_OsPd_vacuum/,implicit,30,-454.4064,87.5700000000279,1.30851636133333,7.260000000000079e-05,-0.0001086,-0.000478,0.0015276999999999,0.0,0.0243818,0.0138801,0.0407964,-0.0086314999999999,0.0257835,0.0014185,0.0,0.0051994,-0.0002701,-8.609999999999998e-05,-2.9900000000000025e-05,0.0002339,0.0,-0.0034988,-0.0014208,-0.0110522,-0.0014824999999999,-0.0035515,0.0006541,0.0,-0.0002441999999999,0.2076840000000001,-0.041496
03_NCL_OsPd_vacuum/,implicit,31,-454.01625,42.6199999999994,1.20926097,0.0001819999999999,-0.0007605999999999,-0.0002344,-0.0045897999999999,0.0,-0.0040893,0.0355107999999999,0.0405577,-0.0266605,0.0167933,0.0016071999999999,0.0,0.0002126999999999,-0.0006902,-0.0008109999999999,-0.0002240999999999,0.0002082,0.0,-0.0004794,7.560000000000032e-05,-0.0094584,-0.0053903,-0.0019801999999999,0.0010977,0.0,-0.000387,0.1170582,-0.0360785
03_NCL_OsPd_vacuum/,implicit,32,-454.05291,56.6699999999969,1.17244305466667,-0.0001625999999999,-0.0004583999999999,0.0001651999999999,-0.0033007999999999,0.0,-0.0049352,0.0398117999999999,0.0027222999999999,-0.0216311,0.0008794999999999,0.0397174,0.0,0.0207706,-0.0001613,-0.000663,-0.0005633999999999,-0.0005065,0.0,0.0005082999999999,0.0002604,0.0004048,-0.0039661,-0.000414,-0.0094463,0.0,-0.0026663,0.1471577,-0.0344265
03_NCL_OsPd_vacuum/,implicit,33,-453.9856,63.570000000027,1.404525131,-0.0001594999999999,-0.0004147999999999,0.0001246999999999,-0.0009105,0.0,-0.0056702,0.0418542,0.0014233,-0.0203252999999999,0.0008802,0.0401391,0.0,0.0206889,-0.0001007999999999,-0.0006484,-0.0006244,-0.0007135999999999,0.0,0.0006847,0.0002887999999999,0.0005171,-0.0037292,-0.0004091,-0.0092024,0.0,-0.0028215,0.1552599,-0.0335178
03_NCL_OsPd_vacuum/,implicit,34,-454.12649,67.6100000000019,0.896148748333333,0.0001692999999999,-0.0004604999999999,-0.0003863999999999,-0.0038037999999999,0.0,0.0035419,0.031569,0.0407827,-0.0183498,0.016464,6.009999999999349e-05,0.0,0.0073122,-0.0007454999999999,-0.0005352,-0.0001230999999999,0.0004058,0.0,-0.0014679,-0.0001625,-0.0100182,-0.0035251,-0.0023597999999999,0.0011156999999999,0.0,-0.0010601,0.1537975,-0.0369515
03_NCL_OsPd_vacuum/,implicit,35,-454.2447,36.830000000009,1.23908583,-0.0001835999999999,-0.0007885,-3.829999999999979e-05,0.0144156,0.0,0.0007933,0.0213592999999999,0.0114038,-0.0225354,0.0025085,0.0236029,0.0,0.0018887999999999,-0.0002405,-0.0005699,-0.0003453,-0.0019622,0.0,-0.000608,-0.0005671999999999,-0.0019937,-0.0050560999999999,-0.0005375,-0.00617,0.0,-0.0009777,0.1048529,-0.0380564
03_NCL_OsPd_vacuum/,implicit,36,-454.0619,63.8700000000085,0.897946251,-0.0001419,-0.0002918,0.0001682,-0.0045034,0.0,-0.0070038,0.0450449,0.0016091,-0.0194316,0.0018107999999999,0.0389999,0.0,0.0207788,-0.000134,-0.0006975,-0.0005984,-0.0003814999999999,0.0,0.0007697,0.0005105999999999,0.0005357999999999,-0.0032213,-0.0005382,-0.0087432,0.0,-0.0026508,0.1540783999999999,-0.0302977
03_NCL_OsPd_vacuum/,implicit,37,-453.8952,50.3800000000183,0.866179356666667,-0.0002111999999999,-0.0005795999999999,0.0002587,-0.0074001999999999,0.0,-0.0067226999999999,0.042147,0.0017437,-0.0254529,0.0019116999999999,0.0444605,0.0,0.0178556,-0.0001359,-0.0008361999999999,-0.0008497,-0.0005014,0.0,0.0004817,0.000302,0.000616,-0.0047419,-0.0005408999999999,-0.0100039,0.0,-0.0023019,0.1360213,-0.0370242999999999
03_NCL_OsPd_vacuum/,implicit,38,-453.95492,77.6099999999929,1.11123755066667,0.0001671999999999,-0.0004475,-0.0002333,-0.005586,0.0,0.0021954999999999,0.0415476,0.0441074,-0.0191998,0.0225988,-0.0004587,0.0,0.0031175,-0.000542,-0.0003404,-2.0800000000000072e-05,0.000718,0.0,-0.0007616,-2.849999999999988e-05,-0.009683,-0.0037635999999999,-0.0027439,0.0008065999999999,0.0,-0.0006052,0.1756176,-0.0339287
03_NCL_OsPd_vacuum/,implicit,39,-453.86184,59.8299999999767,1.27761919266667,-0.0001169999999999,-0.0008681,-5.740000000000085e-05,0.0003049999999999,0.0,-0.0001167999999999,0.0334817,0.0209771,-0.0233103,0.0096962999999999,0.0221797999999999,0.0,0.0091717,-0.0003349999999999,-0.0003931999999999,-0.0003377,-0.0004075999999999,0.0,-0.0001792999999999,-0.0006575,-0.0043356,-0.0052307,-0.0018036,-0.0047278,0.0,-0.0013492,0.1426840999999999,-0.0395142
03_NCL_OsPd_vacuum/,implicit,40,-454.00345,63.8800000000401,1.11110410866667,3.470000000000036e-05,-0.0004150999999999,-4.7700000000000346e-05,-0.0068885,0.0,-0.0002142,0.0495266,0.025354,-0.0214414,0.0053545,0.01816,0.0,0.0104869,-0.0004967999999999,-0.0007189,-0.0003309999999999,0.0001382,0.0,-0.0003641,0.0005341999999999,-0.0050374,-0.0038271,-0.0011667,-0.0035199,0.0,-0.0014448,0.1598197999999999,-0.0324685
03_NCL_OsPd_vacuum/,implicit,41,-453.8583,45.9299999999985,1.35455116666667,0.0002247999999999,-0.0007553,-0.0002439,-0.0063807,0.0,-0.0088643999999999,0.0491773999999999,0.0451192,-0.0282332999999999,0.0152256,0.0004679999999999,0.0,0.0005721,-0.0008714,-0.0009279,-0.0001587,0.000376,0.0,-0.0001271,0.0005244999999999,-0.0095493,-0.0055142,-0.0019253,0.0010105,0.0,-0.0005378999999999,0.1326195,-0.0354015
03_NCL_OsPd_vacuum/,implicit,42,-453.86883,46.9499999999812,1.41278231433333,0.0002236,-0.0007055999999999,-0.0002190999999999,-0.0060354999999999,0.0,-0.0104932999999999,0.0535118,0.0459588,-0.0274301,0.0158335,0.0001783,0.0,0.0001629,-0.00086,-0.0008611,-0.0001154999999999,0.0003231,0.0,-8.799999999999997e-06,0.0004255999999999,-0.0095566,-0.0053155,-0.002127,0.0009241,0.0,-0.0004468999999999,0.1419709,-0.0352373
03_NCL_OsPd_vacuum/,implicit,43,-455.6115,121.129999999994,0.78091697,0.0001529,0.0008032999999999,0.0004375999999999,0.007122,0.0,0.0224168,0.0138281999999999,0.0220540999999999,0.0039566,0.0149607,0.0043485999999999,0.0,0.0055274,0.0003918999999999,0.000137,0.0002448,0.000873,0.0,-0.0025971,-0.0008487,-0.0058433,0.0033616,-0.0020044,-0.0024074,0.0,-5.8299999999999953e-05,0.1912162,-0.0175015
03_NCL_OsPd_vacuum/,implicit,44,-455.63107,122.790000000009,0.615808673333333,0.0001022,0.0006739999999999,0.0001746,0.0193408,0.0,0.0112293,0.007755,0.0174448,0.0031376,0.0096544,0.0206274,0.0,0.01631,0.0002988,0.0001066999999999,0.0002439999999999,-0.0018343,0.0,-0.0022832,-0.0009677999999999,-0.0036948999999999,0.0025077,-0.0001053,-0.0071262,0.0,-0.0009870999999999,0.2129006,-0.0276831
03_NCL_OsPd_vacuum/,implicit,45,-455.57202,103.760000000023,0.573197756666667,-9.600000000000232e-06,5.520000000000004e-05,-1.1500000000000224e-05,0.0285635,0.0,0.0005526,0.0053037,0.0114253,-0.0010628,0.0056261999999999,0.0399546,0.0,0.0174884999999999,6.87000000000001e-05,4.3199999999999966e-05,0.0001869,-0.0032979,0.0,-0.0002299,-0.0014536,-0.0001429,0.001223,-0.0002314,-0.0114749,0.0,-0.00332,0.2157713999999999,-0.0372576
03_NCL_OsPd_vacuum/,implicit,46,-453.9228,39.7600000000011,1.14679116,0.0001031999999999,-0.0004682999999999,0.0001170999999999,0.0075847999999999,0.0,0.0069401,0.0540053,0.0223295999999999,-0.0210821,-0.0106800999999999,0.0216328999999999,0.0,-0.0097994,-0.0003782,-0.0005789,-0.0003073999999999,-0.0015336999999999,0.0,-0.0010601,-0.0011317999999999,-0.0041776,-0.0029509,-7.260000000000003e-05,-0.003665,0.0,-0.0001292,0.1413663,-0.0319707
03_NCL_OsPd_vacuum/,implicit,47,-455.58316,107.770000000016,0.616875606666667,-7.689999999999954e-05,0.0001774,0.0002217,0.0056151999999999,0.0,0.0319719,0.0024085,0.0391390999999999,0.0005725,0.0187641999999999,0.0089327,0.0,-0.0013728999999999,0.0003355999999999,5.570000000000011e-05,-4.960000000000034e-05,-0.0003479,0.0,-0.0030527,-0.0010362999999999,-0.0119059,0.0014328,-0.0043366,-0.0003617,0.0,0.0010248,0.2127069000000001,-0.0364839
03_NCL_OsPd_vacuum/,implicit,48,-454.40494,56.3899999999649,0.783176967333333,0.0002158,-0.0003435,-0.0003508,0.0036942999999999,0.0,0.0253330999999999,0.0083332,0.0386108,-0.0080147999999999,0.0097375999999999,-4.0399999999996e-05,0.0,0.0026474999999999,-0.0002748,-1.4899999999999984e-05,-8.500000000000044e-06,-1.7599999999999994e-05,0.0,-0.0033083,-0.0014374,-0.0110991,-0.0016289,-0.0033022,-0.0003845,0.0,0.0002006,0.1596455999999999,-0.042551
03_NCL_OsPd_vacuum/,implicit,49,-454.47293,58.1400000000372,1.00040093433333,0.0001976,-0.0003306999999999,-0.0003335999999999,0.0031737,0.0,0.0202694,0.0098729999999999,0.0402639,-0.0107245999999999,0.0147262,0.0019455,0.0,0.0040041,-0.0001198999999999,-1.0400000000000036e-05,-1.6700000000000135e-05,-0.0001603,0.0,-0.0033476,-0.0016014999999999,-0.0104327,-0.0022482999999999,-0.0032613,0.0001819999999999,0.0,-0.0001699,0.1661288,-0.0423729
03_NCL_OsPd_vacuum/,implicit,50,-454.47819,46.7799999999556,1.02661329,-0.0003885999999999,-0.0003978,3.2100000000000184e-05,0.0173849999999999,0.0,0.0014747999999999,0.0121486999999999,0.0006521999999999,-0.0122442999999999,0.0045394999999999,0.0406126,0.0,0.0108426,-4.349999999999992e-05,-5.630000000000001e-05,-0.0001099,-0.0026747,0.0,2.9999999999999374e-07,-0.0024902,-0.0007999999999999,-0.0017966,-8.799999999999997e-06,-0.0099086,0.0,-0.0031303999999999,0.1493135,-0.0420378
03_NCL_OsPd_vacuum/,implicit,51,-454.49726,53.6199999999667,1.05451879133333,-0.0003921,-0.0004297,5.4099999999999634e-05,0.0130695999999999,0.0,0.0016352,0.0129777999999999,0.0025504999999999,-0.014071,0.0049365,0.040498,0.0,0.0179860999999999,-4.560000000000002e-05,-3.0100000000000027e-05,-5.520000000000004e-05,-0.0029195,0.0,-0.000157,-0.0021991999999999,0.0004632,-0.0026514,-0.0003533,-0.01019,0.0,-0.0029656,0.1576294999999999,-0.0422074999999999
03_NCL_OsPd_vacuum/,implicit,52,-454.46189,53.9699999999925,0.969259046666667,0.0001141,-0.0003251,-0.0003370999999999,0.0003574,0.0,0.0101362999999999,0.0094275,0.0413294,-0.009736,0.0207565,0.0006709999999999,0.0,0.0077816,-9.479999999999992e-05,-3.630000000000007e-05,-1.4400000000000131e-05,0.0003288,0.0,-0.0029075,-0.0020621,-0.0102309,-0.0016977,-0.0034789,-0.0006774,0.0,-0.0003573,0.1603508999999999,-0.0424566
03_NCL_OsPd_vacuum/,implicit,53,-454.0744,42.4000000000433,0.904642664,0.0002554,-0.0004956,-0.0001322,-0.0006264,0.0,-0.0082167,0.0284289999999999,0.0420039,-0.0170424,0.0153178999999999,-0.0039698999999999,0.0,0.0016024999999999,-0.0005524,-0.0005432,-0.0001173,0.0005218,0.0,-0.0001674999999999,-0.0009471999999999,-0.0102152,-0.0032197,-0.0018535,0.0002186,0.0,-0.0001323999999999,0.1142505999999999,-0.0340161
03_NCL_OsPd_vacuum/,implicit,54,-454.09473,39.0699999999811,1.082199518,-0.0001441,-0.0005487,0.0002512,-0.0081906,0.0,-0.0049873999999999,0.0331786,0.0008234999999999,-0.0220300999999999,0.0019592,0.0387462,0.0,0.0153303,-0.0001656,-0.0005539,-0.0004006999999999,-0.0006251,0.0,0.0003495999999999,-0.0005612999999999,0.0003293,-0.0043757,-0.0002486999999999,-0.0094289,0.0,-0.0019074,0.1087768,-0.0351770999999999
03_NCL_OsPd_vacuum/,implicit,55,-454.09154,38.2999999999925,1.01397449833333,0.0001707,-0.0005585,-0.0001812,0.0008862999999999,0.0,0.0160073,0.0504831,0.0302076,-0.013978,-0.0167942,0.0017797999999999,0.0,0.0005911,-0.00048,-0.0005656,-0.0001313,-0.0005791,0.0,-0.0022284,-0.000171,-0.0073598,-0.004122,0.0003978,0.0005371,0.0,0.0001038999999999,0.1372279,-0.0291972
